path,label
./data/segments/20200707_L_R001S08C01_007-M_0265.wav,20200707_L_R001S08C01_007-M
./data/segments/20200707_L_R001S08C01_007-M_0266.wav,20200707_L_R001S08C01_007-M
./data/segments/20200707_L_R001S08C01_007-M_0267.wav,20200707_L_R001S08C01_007-M
./data/segments/20200707_L_R001S08C01_007-M_0268.wav,20200707_L_R001S08C01_007-M
./data/segments/20200707_L_R001S08C01_007-M_0269.wav,20200707_L_R001S08C01_007-M
./data/segments/20200707_L_R001S08C01_007-M_0270.wav,20200707_L_R001S08C01_007-M
./data/segments/20200707_L_R001S08C01_007-M_0271.wav,20200707_L_R001S08C01_007-M
./data/segments/20200707_L_R001S08C01_007-M_0272.wav,20200707_L_R001S08C01_007-M
./data/segments/20200707_L_R001S08C01_007-M_0273.wav,20200707_L_R001S08C01_007-M
./data/segments/20200707_L_R001S08C01_007-M_0274.wav,20200707_L_R001S08C01_007-M
./data/segments/20200707_L_R001S08C01_007-M_0275.wav,20200707_L_R001S08C01_007-M
./data/segments/20200707_L_R001S08C01_007-M_0276.wav,20200707_L_R001S08C01_007-M
./data/segments/20200707_L_R001S08C01_007-M_0277.wav,20200707_L_R001S08C01_007-M
./data/segments/20200707_L_R001S08C01_007-M_0278.wav,20200707_L_R001S08C01_007-M
./data/segments/20200707_L_R001S08C01_007-M_0279.wav,20200707_L_R001S08C01_007-M
./data/segments/20200707_L_R001S08C01_007-M_0280.wav,20200707_L_R001S08C01_007-M
./data/segments/20200707_L_R001S08C01_007-M_0281.wav,20200707_L_R001S08C01_007-M
./data/segments/20200707_L_R001S08C01_007-M_0282.wav,20200707_L_R001S08C01_007-M
./data/segments/20200707_L_R001S08C01_007-M_0283.wav,20200707_L_R001S08C01_007-M
./data/segments/20200707_L_R001S08C01_007-M_0284.wav,20200707_L_R001S08C01_007-M
./data/segments/20200707_L_R001S08C01_007-M_0285.wav,20200707_L_R001S08C01_007-M
./data/segments/20200707_L_R001S08C01_007-M_0286.wav,20200707_L_R001S08C01_007-M
./data/segments/20200707_L_R001S08C01_007-M_0287.wav,20200707_L_R001S08C01_007-M
./data/segments/20200707_L_R001S08C01_007-M_0288.wav,20200707_L_R001S08C01_007-M
./data/segments/20200707_L_R001S08C01_007-M_0289.wav,20200707_L_R001S08C01_007-M
./data/segments/20200707_L_R001S08C01_007-M_0290.wav,20200707_L_R001S08C01_007-M
./data/segments/20200707_L_R001S08C01_007-M_0291.wav,20200707_L_R001S08C01_007-M
./data/segments/20200707_L_R001S08C01_007-M_0292.wav,20200707_L_R001S08C01_007-M
./data/segments/20200707_L_R001S08C01_007-M_0293.wav,20200707_L_R001S08C01_007-M
./data/segments/20200707_L_R001S08C01_007-M_0294.wav,20200707_L_R001S08C01_007-M
./data/segments/20200707_L_R001S08C01_007-M_0295.wav,20200707_L_R001S08C01_007-M
./data/segments/20200707_L_R001S08C01_007-M_0296.wav,20200707_L_R001S08C01_007-M
./data/segments/20200707_L_R001S08C01_007-M_0297.wav,20200707_L_R001S08C01_007-M
./data/segments/20200707_L_R001S08C01_007-M_0299.wav,20200707_L_R001S08C01_007-M
./data/segments/20200708_L_R002S01C01_001-M_0000.wav,20200708_L_R002S01C01_001-M
./data/segments/20200708_L_R002S01C01_001-M_0001.wav,20200708_L_R002S01C01_001-M
./data/segments/20200708_L_R002S01C01_001-M_0002.wav,20200708_L_R002S01C01_001-M
./data/segments/20200708_L_R002S01C01_001-M_0003.wav,20200708_L_R002S01C01_001-M
./data/segments/20200708_L_R002S01C01_001-M_0004.wav,20200708_L_R002S01C01_001-M
./data/segments/20200708_L_R002S01C01_001-M_0005.wav,20200708_L_R002S01C01_001-M
./data/segments/20200708_L_R002S01C01_001-M_0006.wav,20200708_L_R002S01C01_001-M
./data/segments/20200708_L_R002S01C01_001-M_0007.wav,20200708_L_R002S01C01_001-M
./data/segments/20200708_L_R002S01C01_001-M_0008.wav,20200708_L_R002S01C01_001-M
./data/segments/20200708_L_R002S01C01_001-M_0009.wav,20200708_L_R002S01C01_001-M
./data/segments/20200708_L_R002S01C01_001-M_0010.wav,20200708_L_R002S01C01_001-M
./data/segments/20200708_L_R002S01C01_001-M_0011.wav,20200708_L_R002S01C01_001-M
./data/segments/20200708_L_R002S01C01_001-M_0012.wav,20200708_L_R002S01C01_001-M
./data/segments/20200708_L_R002S01C01_001-M_0015.wav,20200708_L_R002S01C01_001-M
./data/segments/20200708_L_R002S01C01_001-M_0016.wav,20200708_L_R002S01C01_001-M
./data/segments/20200708_L_R002S01C01_001-M_0017.wav,20200708_L_R002S01C01_001-M
./data/segments/20200708_L_R002S01C01_001-M_0018.wav,20200708_L_R002S01C01_001-M
./data/segments/20200708_L_R002S01C01_001-M_0019.wav,20200708_L_R002S01C01_001-M
./data/segments/20200708_L_R002S01C01_001-M_0020.wav,20200708_L_R002S01C01_001-M
./data/segments/20200708_L_R002S01C01_001-M_0021.wav,20200708_L_R002S01C01_001-M
./data/segments/20200708_L_R002S01C01_001-M_0023.wav,20200708_L_R002S01C01_001-M
./data/segments/20200708_L_R002S01C01_002-M_0024.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0025.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0026.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0028.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0030.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0031.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0032.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0033.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0034.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0035.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0036.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0037.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0038.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0039.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0040.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0041.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0042.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0044.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0045.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0046.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0047.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0048.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0049.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0050.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0051.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0052.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0053.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0054.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0055.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0056.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0057.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0058.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0059.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0060.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0061.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0062.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0063.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0064.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0065.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0066.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0067.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0068.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0069.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0070.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0071.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0072.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0073.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0074.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0075.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0076.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0077.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0078.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0079.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0080.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0081.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0082.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0083.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0084.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0085.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0086.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0087.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0088.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0089.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0090.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0092.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0093.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0094.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0095.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0096.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0099.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0100.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0101.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0102.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0103.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0104.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0105.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0106.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0107.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0108.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0109.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0110.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0111.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0112.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0113.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0114.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0115.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0116.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0117.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_002-M_0118.wav,20200708_L_R002S01C01_002-M
./data/segments/20200708_L_R002S01C01_003-M_0121.wav,20200708_L_R002S01C01_003-M
./data/segments/20200708_L_R002S01C01_003-M_0122.wav,20200708_L_R002S01C01_003-M
./data/segments/20200708_L_R002S01C01_003-M_0124.wav,20200708_L_R002S01C01_003-M
./data/segments/20200708_L_R002S01C01_003-M_0125.wav,20200708_L_R002S01C01_003-M
./data/segments/20200708_L_R002S01C01_003-M_0126.wav,20200708_L_R002S01C01_003-M
./data/segments/20200708_L_R002S01C01_003-M_0128.wav,20200708_L_R002S01C01_003-M
./data/segments/20200708_L_R002S01C01_003-M_0129.wav,20200708_L_R002S01C01_003-M
./data/segments/20200708_L_R002S01C01_003-M_0130.wav,20200708_L_R002S01C01_003-M
./data/segments/20200708_L_R002S01C01_003-M_0131.wav,20200708_L_R002S01C01_003-M
./data/segments/20200708_L_R002S01C01_003-M_0137.wav,20200708_L_R002S01C01_003-M
./data/segments/20200708_L_R002S01C01_003-M_0139.wav,20200708_L_R002S01C01_003-M
./data/segments/20200708_L_R002S01C01_003-M_0140.wav,20200708_L_R002S01C01_003-M
./data/segments/20200708_L_R002S01C01_003-M_0141.wav,20200708_L_R002S01C01_003-M
./data/segments/20200708_L_R002S01C01_003-M_0142.wav,20200708_L_R002S01C01_003-M
./data/segments/20200708_L_R002S01C01_003-M_0143.wav,20200708_L_R002S01C01_003-M
./data/segments/20200708_L_R002S01C01_003-M_0144.wav,20200708_L_R002S01C01_003-M
./data/segments/20200708_L_R002S01C01_003-M_0145.wav,20200708_L_R002S01C01_003-M
./data/segments/20200708_L_R002S01C01_003-M_0146.wav,20200708_L_R002S01C01_003-M
./data/segments/20200708_L_R002S01C01_003-M_0149.wav,20200708_L_R002S01C01_003-M
./data/segments/20200708_L_R002S01C01_003-M_0150.wav,20200708_L_R002S01C01_003-M
./data/segments/20200708_L_R002S01C01_003-M_0151.wav,20200708_L_R002S01C01_003-M
./data/segments/20200708_L_R002S01C01_003-M_0152.wav,20200708_L_R002S01C01_003-M
./data/segments/20200708_L_R002S01C01_003-M_0153.wav,20200708_L_R002S01C01_003-M
./data/segments/20200708_L_R002S01C01_003-M_0155.wav,20200708_L_R002S01C01_003-M
./data/segments/20200708_L_R002S01C01_003-M_0156.wav,20200708_L_R002S01C01_003-M
./data/segments/20200708_L_R002S01C01_003-M_0157.wav,20200708_L_R002S01C01_003-M
./data/segments/20200708_L_R002S01C01_003-M_0158.wav,20200708_L_R002S01C01_003-M
./data/segments/20200708_L_R002S01C01_003-M_0159.wav,20200708_L_R002S01C01_003-M
./data/segments/20200708_L_R002S01C01_003-M_0160.wav,20200708_L_R002S01C01_003-M
./data/segments/20200708_L_R002S01C01_003-M_0161.wav,20200708_L_R002S01C01_003-M
./data/segments/20200708_L_R002S01C01_003-M_0162.wav,20200708_L_R002S01C01_003-M
./data/segments/20200708_L_R002S01C01_003-M_0164.wav,20200708_L_R002S01C01_003-M
./data/segments/20200708_L_R002S01C01_004-M_0165.wav,20200708_L_R002S01C01_004-M
./data/segments/20200708_L_R002S01C01_004-M_0166.wav,20200708_L_R002S01C01_004-M
./data/segments/20200708_L_R002S01C01_004-M_0167.wav,20200708_L_R002S01C01_004-M
./data/segments/20200708_L_R002S01C01_004-M_0170.wav,20200708_L_R002S01C01_004-M
./data/segments/20200708_L_R002S01C01_004-M_0171.wav,20200708_L_R002S01C01_004-M
./data/segments/20200708_L_R002S01C01_004-M_0174.wav,20200708_L_R002S01C01_004-M
./data/segments/20200708_L_R002S01C01_004-M_0175.wav,20200708_L_R002S01C01_004-M
./data/segments/20200708_L_R002S01C01_004-M_0176.wav,20200708_L_R002S01C01_004-M
./data/segments/20200708_L_R002S01C01_004-M_0177.wav,20200708_L_R002S01C01_004-M
./data/segments/20200708_L_R002S01C01_004-M_0178.wav,20200708_L_R002S01C01_004-M
./data/segments/20200708_L_R002S01C01_004-M_0180.wav,20200708_L_R002S01C01_004-M
./data/segments/20200708_L_R002S01C01_004-M_0181.wav,20200708_L_R002S01C01_004-M
./data/segments/20200708_L_R002S01C01_004-M_0182.wav,20200708_L_R002S01C01_004-M
./data/segments/20200708_L_R002S01C01_004-M_0183.wav,20200708_L_R002S01C01_004-M
./data/segments/20200708_L_R002S01C01_004-M_0184.wav,20200708_L_R002S01C01_004-M
./data/segments/20200708_L_R002S01C01_004-M_0185.wav,20200708_L_R002S01C01_004-M
./data/segments/20200708_L_R002S01C01_004-M_0186.wav,20200708_L_R002S01C01_004-M
./data/segments/20200708_L_R002S01C01_004-M_0187.wav,20200708_L_R002S01C01_004-M
./data/segments/20200708_L_R002S01C01_004-M_0188.wav,20200708_L_R002S01C01_004-M
./data/segments/20200708_L_R002S01C01_004-M_0189.wav,20200708_L_R002S01C01_004-M
./data/segments/20200708_L_R002S01C01_004-M_0192.wav,20200708_L_R002S01C01_004-M
./data/segments/20200708_L_R002S01C01_004-M_0194.wav,20200708_L_R002S01C01_004-M
./data/segments/20200708_L_R002S01C01_004-M_0195.wav,20200708_L_R002S01C01_004-M
./data/segments/20200708_L_R002S01C01_004-M_0197.wav,20200708_L_R002S01C01_004-M
./data/segments/20200708_L_R002S01C01_004-M_0198.wav,20200708_L_R002S01C01_004-M
./data/segments/20200708_L_R002S01C01_004-M_0199.wav,20200708_L_R002S01C01_004-M
./data/segments/20200708_L_R002S01C01_005-F_0200.wav,20200708_L_R002S01C01_005-F
./data/segments/20200708_L_R002S01C01_005-F_0201.wav,20200708_L_R002S01C01_005-F
./data/segments/20200708_L_R002S01C01_005-F_0202.wav,20200708_L_R002S01C01_005-F
./data/segments/20200708_L_R002S01C01_005-F_0204.wav,20200708_L_R002S01C01_005-F
./data/segments/20200708_L_R002S01C01_005-F_0206.wav,20200708_L_R002S01C01_005-F
./data/segments/20200708_L_R002S01C01_005-F_0208.wav,20200708_L_R002S01C01_005-F
./data/segments/20200708_L_R002S01C01_005-F_0209.wav,20200708_L_R002S01C01_005-F
./data/segments/20200708_L_R002S01C01_005-F_0210.wav,20200708_L_R002S01C01_005-F
./data/segments/20200708_L_R002S01C01_005-F_0211.wav,20200708_L_R002S01C01_005-F
./data/segments/20200708_L_R002S01C01_005-F_0212.wav,20200708_L_R002S01C01_005-F
./data/segments/20200708_L_R002S01C01_005-F_0213.wav,20200708_L_R002S01C01_005-F
./data/segments/20200708_L_R002S01C01_005-F_0214.wav,20200708_L_R002S01C01_005-F
./data/segments/20200708_L_R002S01C01_005-F_0215.wav,20200708_L_R002S01C01_005-F
./data/segments/20200708_L_R002S01C01_005-F_0216.wav,20200708_L_R002S01C01_005-F
./data/segments/20200708_L_R002S01C01_005-F_0217.wav,20200708_L_R002S01C01_005-F
./data/segments/20200708_L_R002S01C01_005-F_0218.wav,20200708_L_R002S01C01_005-F
./data/segments/20200708_L_R002S01C01_005-F_0219.wav,20200708_L_R002S01C01_005-F
./data/segments/20200708_L_R002S01C01_005-F_0220.wav,20200708_L_R002S01C01_005-F
./data/segments/20200708_L_R002S01C01_005-F_0221.wav,20200708_L_R002S01C01_005-F
./data/segments/20200708_L_R002S01C01_005-F_0222.wav,20200708_L_R002S01C01_005-F
./data/segments/20200708_L_R002S01C01_006-F_0223.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0224.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0225.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0226.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0227.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0228.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0229.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0231.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0232.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0233.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0234.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0235.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0237.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0238.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0240.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0241.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0242.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0243.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0245.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0246.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0247.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0248.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0249.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0250.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0251.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0252.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0253.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0254.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0255.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0256.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0257.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0258.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0259.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0260.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_006-F_0261.wav,20200708_L_R002S01C01_006-F
./data/segments/20200708_L_R002S01C01_007-F_0263.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0264.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0265.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0266.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0267.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0268.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0269.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0270.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0271.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0272.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0273.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0274.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0275.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0276.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0277.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0278.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0279.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0280.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0281.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0282.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0283.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0284.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0285.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0286.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0287.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0288.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0289.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0290.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0291.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0292.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0293.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0294.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0295.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0296.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0297.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S01C01_007-F_0299.wav,20200708_L_R002S01C01_007-F
./data/segments/20200708_L_R002S02C01_001-M_0000.wav,20200708_L_R002S02C01_001-M
./data/segments/20200708_L_R002S02C01_001-M_0001.wav,20200708_L_R002S02C01_001-M
./data/segments/20200708_L_R002S02C01_001-M_0002.wav,20200708_L_R002S02C01_001-M
./data/segments/20200708_L_R002S02C01_001-M_0003.wav,20200708_L_R002S02C01_001-M
./data/segments/20200708_L_R002S02C01_001-M_0004.wav,20200708_L_R002S02C01_001-M
./data/segments/20200708_L_R002S02C01_001-M_0005.wav,20200708_L_R002S02C01_001-M
./data/segments/20200708_L_R002S02C01_001-M_0006.wav,20200708_L_R002S02C01_001-M
./data/segments/20200708_L_R002S02C01_001-M_0011.wav,20200708_L_R002S02C01_001-M
./data/segments/20200708_L_R002S02C01_001-M_0013.wav,20200708_L_R002S02C01_001-M
./data/segments/20200708_L_R002S02C01_001-M_0014.wav,20200708_L_R002S02C01_001-M
./data/segments/20200708_L_R002S02C01_001-M_0015.wav,20200708_L_R002S02C01_001-M
